feature,coef
organization government,0.025059655926444057
living iraq applicant,0.02508248360859569
live iran,0.025089108767438712
applicant cut tie,0.02509285146285684
cut tie,0.02509285146285684
income taxes,0.025094537819362744
applicant rely,0.025106770620579873
applicant receive sor,0.02510911414505115
state 2016 applicant,0.025109674869911704
900,0.02511327371330705
living turkey,0.025119778273001863
answer hearing,0.02512784366658213
work south korea,0.025133621321791706
exhibit section 20a,0.025140005697399513
societal discrimination,0.025144247808884176
long applicant,0.025150642126797466
american military,0.025176005995277896
32 35 36,0.025178338738049717
financial situation,0.025181632304833487
lost,0.025182160715158098
large export,0.02518841255527175
sister live,0.025190663790532114
divorce spouse,0.025191155902687334
80 applicant,0.025198884927600296
tr 66 applicant,0.025199504451905604
accountant applicant,0.02520179780958216
assign work,0.025211067609608475
disapproval,0.025213218517069185
comprehensive,0.025223903005097723
applicant insist,0.025227756326476062
real estate business,0.025244605046970785
estate business,0.025244605046970785
half brother half,0.025245430364396786
numerous instance,0.025251487683239204
marry pakistan,0.0252539113585273
south korean citizen,0.025255668943772517
speak twice year,0.025269515598674692
foreign passport,0.025275933982397792
route,0.025276949499896957
guilty conspire,0.02528760110100904
plead guilty conspire,0.02528760110100904
work taiwan,0.025296362063871182
including extrajudicial killings,0.02530157895249922
item 39,0.025306476325662304
passport travel,0.025309120778731552
credit report applicant,0.025316214630643607
person group organization,0.025332792871668827
contractor late,0.025333875587736802
august 24,0.025339314101127507
current spouse,0.025343748795042847
onetime,0.02534978324431109
evidence rebut,0.025354108454956132
000 applicant spouse,0.025354384465847923
allege applicant use,0.025360132818399637
subcontractor,0.025361109912806407
applicant grandparent,0.025363340035030255
1979 applicant,0.025363884407850992
taiwan tr,0.025386879776790192
state ukraine,0.02538748623712099
unite state ukraine,0.02538748623712099
2016 applicant married,0.02540557906291563
father law applicant,0.025409358553963132
receive degree,0.02543129349771776
agency applicant,0.025431815931875514
applicant wend iraq,0.02543994728912711
600 000 applicant,0.025448542555867686
right activist,0.025456597819936762
human right activist,0.025456597819936762
harassment human,0.025456597819936762
harassment human right,0.025456597819936762
applicant receive college,0.0254609425335946
study abroad,0.025461743212571546
translator january,0.025464447917888898
translator january 2017,0.025464447917888898
children parent,0.025470793994227546
29 58,0.025485298371711273
applicant performance,0.02548544069138295
prc intelligence,0.02549532333811695
australia,0.025515141945193057
years applicant send,0.02551982764353096
dental,0.02552044810824819
profitable,0.0255333954728271
july 2007,0.025539718342016442
85 88 applicant,0.025555640669575396
exist security clearance,0.025558644396774705
exist security,0.025558644396774705
courts,0.02555937517517568
company tr page,0.02556373645618188
000 make,0.025565360596765355
unclear,0.025572057262433705
share,0.025572687399143552
security position sca,0.02557533304116718
position sca,0.02557533304116718
know year,0.02558242910156281
applicant sister marry,0.025586184874053074
appeal board,0.025586639729511508
service august,0.025587728238916883
parent financial,0.025594250915435733
beginning,0.025596555000332352
applicant turkey,0.02560792790615582
relation defense,0.025618216841374192
brother work unite,0.025630515192449403
brother spouse,0.025632468151248304
adhere rule,0.02563517797846867
work ukrainian government,0.02564018060711374
contact ukrainian,0.02564018060711374
like work,0.02564018060711374
abuses human,0.025642321537770837
continuously,0.025654025910244238
purchase home unite,0.025656745513288635
tr 37 applicant,0.025661077692826696
applicant address,0.025664352085377685
section 20a,0.0256689550646766
20a,0.0256689550646766
civil service,0.025681380649021847
apartment ukraine,0.025682778149984407
live ukraine,0.025682778149984407
straightforward,0.025691177610552948
service unite state,0.025691418541678904
agreed,0.025694706360746306
work accountant,0.025695283560949363
applicant intend citizen,0.025705279216559088
financial statement,0.0257113929001054
pose danger,0.025719325411369925
try,0.02572582380460901
community tr,0.025732046401558864
visit turkey,0.02573546050086924
november 2012 applicant,0.025737548503823808
2014 applicant begin,0.025753369458243868
send mother,0.025755668906195576
tr 39 40,0.02575938755962564
contact person,0.02576008175183688
applicant dedicate,0.025760367876955164
29 year old,0.02576830732184809
29 year,0.02576830732184809
enshrine,0.02577128045187114
applicant work interpreter,0.025771901426474203
iraq applicant sister,0.025772738687732995
42 year,0.025795556540017493
applicant 42 year,0.025795556540017493
applicant 42,0.025795556540017493
42 year old,0.025795556540017493
58 sor,0.025798145373206804
israel,0.02580528782764659
48 51,0.025807780014150905
person affiliate,0.0258119042125444
president chief,0.025814445726576124
president chief executive,0.025814445726576124
applicant primarily,0.025819170691415563
acknowledgment,0.025819864938704605
receive associate,0.02582016700833325
receive associate degree,0.02582016700833325
consider risk,0.02582277523524189
tr 44 45,0.025823574768659083
applicant sister live,0.025824790870719632
character reference letter,0.025830468773545584
applicant disclose wife,0.025836530742802597
strain,0.025838478555067237
applicant technically,0.02584320645770397
12 applicant,0.025845418889448236
nato ally,0.025864253994689786
2015 government,0.025870691195045876
tr 34 36,0.025874049241490636
economic security,0.025877586356998366
company company,0.025882156238432534
citizen 1993,0.025889479656672144
month year applicant,0.02589142748715466
aske provide,0.025899722914851615
facility security officer,0.02590066635705026
facility security,0.02590066635705026
today,0.02591475218504575
30 sor,0.025916171906962902
partially admit deny,0.02591763472274294
retire years,0.02592149895630276
applicant engage,0.025929341515993253
willingness,0.025932131266516133
navy egan,0.025934268494870478
department navy egan,0.025934268494870478
hire current,0.02593839177139465
hire current employer,0.02593839177139465
applicant hire current,0.02593839177139465
holder,0.025938858121544818
october 2008 applicant,0.025939052705117028
prolong,0.025956890775901596
passing,0.025971669037444342
affairs,0.02597827404220833
account list,0.025985741886624357
debt applicant say,0.02599023579160033
passport expire,0.025990679845247864
august 2019,0.025997605920990995
club,0.026004140481221887
annexation,0.026010101488804286
grant access classify,0.026012368408361474
regional government,0.02602263424586396
applicant declare,0.026022837660507933
15 2017,0.0260286069690204
climate,0.026032517618990534
spouse hold,0.0260380526747206
28 29 applicant,0.026047164658748723
seek retain,0.02607659048573767
seek retain security,0.02607659048573767
security governance,0.02608261740086878
afghanistan unite state,0.02608261740086878
government continue,0.026086913590657453
35 36,0.026097745806803758
old iraqi born,0.026097934868335067
american dream,0.026098529005303784
headquarter,0.026103127643549905
receive college degree,0.026104663376044134
iraq applicant work,0.02610766211729972
begin work current,0.026111510916393015
recommend applicant grant,0.02611172067739707
korea south korea,0.026115518474848953
naturalize citizens live,0.026125530400692445
constitutional democracy,0.026125621309214545
mean,0.026128894736277993
mitigation applicant submit,0.0261408201748304
environment,0.02614386957557686
lunch,0.026144501692213613
believe,0.026149306686667092
spouse make,0.026152177127331245
aside,0.02615353748079856
applicant occasional,0.026164629440340283
defense contractor june,0.02616834152760512
contractor june,0.02616834152760512
longtime,0.026168385578730236
born citizen resident,0.026174557919308023
2019 settle,0.02617890411534513
2022 applicant state,0.02620302202932352
russia continue,0.026206172968176494
factor applicant,0.026211110894683042
recognition,0.02621140471627545
2018 consider,0.026213251837058436
seldom,0.026221477323037895
pakistani army,0.026221812504917646
backlog,0.026229540180277913
applicant employ dod,0.026240216523825476
allegations provide,0.026240624135346495
2007 applicant spouse,0.026247064947653304
clearance june,0.026247952704907367
information technology,0.02626845002766679
rules,0.026268632964126053
graduate student,0.02627251907034509
born citizens tr,0.026279545815475522
applicant cash,0.02629120221989313
family member china,0.026299855196164762
employer applicant mother,0.02630388699379356
1990 iraq invade,0.02631599112299542
iraq invade,0.02631599112299542
1990 iraq,0.02631599112299542
2010 applicant marry,0.026339019310994527
prc prc,0.02634234542858942
travelers,0.026343910449669203
2003 2011,0.02634676625022624
americans chinese,0.026347527718760942
export market,0.026348745746361327
applicant 70,0.026349193578456255
applicant 70 year,0.026349193578456255
korea unite states,0.02635681090409915
south korea unite,0.02635681090409915
brothers age,0.02636038594292776
express undivided loyalty,0.02636683412056523
undivided loyalty,0.02636683412056523
applicant resolve,0.02636872406172886
employment witnesses,0.026384594028113235
source contain,0.026384594028113235
specifically employment witnesses,0.026384594028113235
cite source contain,0.026384594028113235
cite source,0.026384594028113235
source contain specific,0.026384594028113235
grant clearance,0.026397062372318154
irs form 1099,0.026404735105099574
applicant valuable,0.026405904130384395
returned,0.026419131867890674
country unite,0.026419479264252553
applicant serve air,0.026423936802250022
american culture,0.026430926494502637
unite states country,0.026436008257147953
states country,0.026436008257147953
applicant treat,0.026436659279526757
state family,0.026438541533540298
heighten risk foreign,0.02644163526315728
serve mandatory,0.026445788151533773
negative,0.0264569662835914
brother marry,0.0264692358983877
pass,0.02647030630597929
likely applicant,0.026472246148063074
mother naturalize,0.02647686487081186
home unite,0.026480217650470168
retire air,0.02649277324782126
retire air force,0.02649277324782126
marry current spouse,0.026493214376220854
clients,0.026498006133503567
applicant close account,0.0265027647563018
repaid,0.02650325683900084
investigation roi,0.02650636659272389
report investigation roi,0.02650636659272389
document indicate,0.026524708221604406
notice document indicate,0.026524708221604406
applicant member,0.026524728364381717
iraq applicant father,0.02653738202162318
engineering,0.026547701001403856
group chat,0.02655316743494301
comment incorporate finding,0.026553207037811333
61 63,0.026558948402114535
protect classify information,0.02656105278890756
including applicant applicant,0.026569941051423646
work present employer,0.02657244105599475
20 2017,0.026576427595783526
mother dual,0.026584121513169925
sovereignty,0.02659018337338377
judgment applicant,0.026593125229948947
immigration status,0.026593945231655296
spouse return,0.026594469910602016
applicant work linguist,0.026597235588611906
position defense contractor,0.02660618665133229
2018 china,0.0266122024480389
tr 88,0.02661328035508715
parliament approve,0.026613552410325467
applicant june,0.026617368314117304
sensitive,0.026625234206644442
expired applicant,0.026626090698018183
applicant financial contact,0.026626992077168815
financial contact,0.026626992077168815
applicant brother work,0.026636479519553828
spouse live applicant,0.02664432515322393
country birth,0.026653388339077017
philippines tr,0.026665940634842733
record demonstrate,0.02667460685304441
defense article,0.026674825313840272
article service,0.026674825313840272
defense article service,0.026674825313840272
law civil,0.02670469104891968
area iraq,0.026710649054663797
records,0.026711629476553977
parents home,0.026744454445006338
employee family,0.026744569798431428
employee family member,0.026744569798431428
government employee family,0.026744569798431428
law know applicant,0.026744662679885442
chinese citizenship,0.026744996562580843
fully aware,0.02675554638699623
substance,0.02675883598216359
april 2022,0.026763669844144786
state sca,0.026764640408424863
applicant state sca,0.026764640408424863
harm,0.0267685580896087
tr 57 applicant,0.026770170754348052
2013 tr,0.02678205712005035
receive credit counseling,0.026782587185155367
spouse send,0.026789259721276715
day life,0.026799654497999703
anytime,0.026803550777655213
publish,0.026812749356418676
citizens father,0.026818918125580862
applicant meet husband,0.026824819905262514
meet husband,0.026824819905262514
wend live,0.026828509355801604
applicant wend live,0.026828509355801604
contractor tr page,0.026834233337471907
client,0.026837732070915707
question concern,0.026846629828597868
buy car,0.026861134316509622
org,0.026864145227258083
resolve conflict,0.026865026931691155
use various,0.026865749746822563
american values,0.026869132139710622
line 24,0.026878884994002594
page 13,0.026879125896470533
administrator,0.026883164622232628
sor hearing,0.026894070286967633
mother property,0.02690171428187363
work private industry,0.02690464693620215
applicant estimate value,0.02690943479028026
future unite state,0.026910321245034254
future unite,0.026910321245034254
outstand debt,0.026912277183649722
applicant indebt,0.026917294407592066
indebt,0.026917294407592066
aeronautics,0.026919439169727517
sense allegiance,0.026920027416987416
ukraine crimean,0.026924330920957855
ukraine crimean peninsula,0.026924330920957855
crimean,0.026924330920957855
crimean peninsula,0.026924330920957855
government foreign government,0.02692612689754369
steal secret,0.02693004563370612
network steal secret,0.02693004563370612
steal secret use,0.02693004563370612
000 applicant state,0.026934289467758995
ae sor allege,0.026957448479170382
direct supervisor,0.026964939159695236
moderation democracy middle,0.026971170771609463
voice moderation,0.026971170771609463
moderation democracy,0.026971170771609463
democracy middle,0.026971170771609463
region voice moderation,0.026971170771609463
democracy middle east,0.026971170771609463
region voice,0.026971170771609463
voice moderation democracy,0.026971170771609463
position sca date,0.02697625874852031
fact applicant questionnaire,0.02697625874852031
applicant questionnaire,0.02697625874852031
applicant questionnaire national,0.02697625874852031
www state gov,0.026977862868453398
www state,0.026977862868453398
committees,0.026978571901197245
reside applicant spouse,0.026982927213121736
accomplishments,0.026986123786002993
letter support,0.02699157268620491
mba,0.026991849437779814
state applicant rely,0.026995348734714108
reason question,0.026995936116786606
born egypt,0.027004178755429202
range bilateral,0.027010943000382485
contractor applicant serving,0.027024024631883425
returns tr,0.027032241544086996
state friendly,0.027046230438891598
unite state friendly,0.027046230438891598
father work,0.027047690545400974
defraud,0.02704853560815964
sort,0.02704941768366041
electrical engineering applicant,0.027056647455035384
consultant applicant,0.027056823477647866
mitigated,0.027059294580003557
pakistan twice,0.027082602773338536
national force,0.02708269048308735
multi national force,0.02708269048308735
government police,0.027082793600992642
applicant speak applicant,0.027087281023218886
activity direct,0.02709118384254777
10 11,0.02709474088803554
answer question,0.02710407191501705
iraq applicant receive,0.027108277483409694
torture arbitrary detention,0.027109923664252574
sor time applicant,0.027119864789067156
function government,0.02712129536065035
applicant confront,0.02712313993490635
taxi driver,0.027135106626164987
important,0.027139461652084272
provide legal,0.027146410821762012
contractor applicant apply,0.027150546950639756
iraq continue,0.027152655493865627
iraq june,0.02715746434339195
allow access,0.02715845657627866
personnel security,0.02716408048111226
iraq human right,0.027180927480030682
iraq human,0.027180927480030682
sustain,0.027184128086182372
applicant elderly,0.027188353599004927
old applicant marry,0.027205571112078622
69 tr,0.027206115458817202
41 applicant,0.027207521787099433
love unite,0.02721354544758767
spouse 2014 applicant,0.027217531926859204
trust iraqi,0.02725921740795075
grocery store,0.02726136400628701
transport,0.027264109826336726
numerous certificate,0.027274735339764992
spouse meet,0.027282877997592693
egypt mother,0.027286190401576926
concede,0.027291252598089028
000 sor,0.027300445836646953
account foreign,0.027302386156692917
semi presidential political,0.02730531628188289
republic semi,0.02730531628188289
presidential political,0.02730531628188289
presidential political 2014,0.02730531628188289
semi presidential,0.02730531628188289
political 2014,0.02730531628188289
republic semi presidential,0.02730531628188289
group country,0.027307004143628747
project manager,0.027323462889175677
primarily applicant,0.027328131490649568
concern allege,0.027331925266889177
concern allege applicant,0.027331925266889177
financial counseling,0.02733867119631121
loan balance,0.027339522368833857
situation applicant,0.02734972611065122
wholly,0.027355280706618502
hold dual,0.027355607185049268
personal information,0.027376805867380647
government view,0.027378728659273304
join applicant,0.027381951268412107
fact admit,0.027388961830792844
investment property,0.027404624323636533
help support,0.027406850518700804
2008 applicant spouse,0.027410856054816194
2019 tax return,0.027414807150300313
2019 tax,0.027414807150300313
brother quarterly,0.02743483747320562
long stand,0.027440027000011778
start career,0.027452241893164704
government espionage collection,0.027455455975558637
espionage collection,0.027455455975558637
espionage collection activity,0.027455455975558637
law june,0.027459887715447114
12 16,0.027463824281630574
2010 2014,0.027473888865095983
contact twice year,0.027477333035854683
work support,0.027479838150700375
security violation applicant,0.027486871459128696
violation applicant,0.027486871459128696
personal risk,0.027502053136671676
applicant born unite,0.027503594240437097
active participant,0.027504449328728874
tax return 2018,0.027505703103915376
return 2018,0.027505703103915376
december 2019 applicant,0.02750794213261918
honorably retire,0.02751019267963697
applicant honorably retire,0.02751019267963697
mortar,0.027513384067817594
worth million,0.02751731087101253
applicant work federal,0.02751847071618814
hostile unite,0.027520882100689835
college degree,0.027523666948925517
44 45 applicant,0.02752605671255585
authority attempt,0.02752662810541463
foreign preference,0.02752728659348991
11 applicant,0.027528762665400667
2016 year,0.027529275881868258
remark,0.027535184892912287
expire 2009,0.0275401781828814
expire 2009 applicant,0.0275401781828814
talk mother,0.027547474790408977
spouse family,0.027560882266859363
applicant particularly close,0.027562374873265422
particularly close,0.027562374873265422
extort,0.027565528618444163
applicant investigate,0.027582324688173284
tax year 2014,0.02759198656601582
collection activity result,0.02759331649715582
activity result,0.02759331649715582
activity result criminal,0.02759331649715582
pretty,0.027595592232992947
oppose unilateral,0.02760057505287849
party tr,0.027607728667749524
tr 50 51,0.02761004012758578
spouse start,0.02761913982805195
24 2019,0.027622207857423545
acquire foreign,0.02762730062431979
applicant owe additional,0.027631684982863863
owe additional,0.027631684982863863
applicant remain,0.027636296391692027
protect classify,0.027638703382346818
states applicant marry,0.027643179171928885
unite state 2011,0.027654192572930888
state 2011,0.027654192572930888
government country,0.02766210402296554
standard,0.027670478303244664
2014 tr,0.02768817446574189
celebrate,0.027703179482082216
citizen 2016,0.027715269838325233
recommend applicant security,0.02772588410283003
apply visa applicant,0.02773100331243991
degree 2012,0.027744391199571793
biweekly,0.027762593104267073
primary,0.027766922216954926
july 2017 applicant,0.02778012198397677
77 applicant,0.02779217867104881
applicant felt,0.027794868766045994
place position choose,0.027796395820136887
applicant receive high,0.02779649475673089
applicant register vote,0.027799263095875593
million applicant,0.027818331385779133
work hard,0.027834419939228076
freedom movement,0.027841035051173923
tr 67 69,0.027848992820202353
role region,0.027853168856189988
constructive role region,0.027853168856189988
constructive role,0.027853168856189988
applicant serve iraqi,0.027860115041719827
formation,0.027869982062016026
applicant receive passport,0.02787547406306963
soon,0.02787689145129096
parent born,0.027883055460415283
tr 86 applicant,0.027888755092016545
regard applicant,0.027914541390868693
brother year,0.027921740109883127
applicant uncle,0.027929419846430385
70s applicant,0.027939896974108817
military security,0.0279440337049175
aerospace company,0.027952247749850143
submit qip,0.02795304559774494
file 2018,0.02795328886311876
conduct intelligence,0.02795641443140787
conduct intelligence activity,0.02795641443140787
group conduct intelligence,0.02795641443140787
aggressive governmental,0.02795641443140787
coalition remove,0.02795641443140787
aggressive governmental action,0.02795641443140787
unite state lead,0.02795641443140787
intelligence activity effectively,0.02795641443140787
forces contractors,0.02795641443140787
forces contractors civilians,0.02795641443140787
arm forces contractors,0.02795641443140787
contractors civilians,0.02795641443140787
target arm forces,0.02795641443140787
target arm,0.02795641443140787
lead coalition remove,0.02795641443140787
remains high terrorist,0.02795641443140787
numerous attack kidnapping,0.02795641443140787
attack kidnapping target,0.02795641443140787
state intelligence services,0.02795641443140787
effectively state intelligence,0.02795641443140787
terrorist group conduct,0.02795641443140787
effectively state,0.02795641443140787
activity effectively,0.02795641443140787
activity effectively state,0.02795641443140787
action terrorists,0.02795641443140787
action terrorists threat,0.02795641443140787
terrorists threat,0.02795641443140787
terrorists threat terrorism,0.02795641443140787
high terrorist group,0.02795641443140787
high terrorist,0.02795641443140787
state lead coalition,0.02795641443140787
state lead,0.02795641443140787
kidnapping target,0.02795641443140787
kidnapping target arm,0.02795641443140787
governmental action terrorists,0.02795641443140787
applicant 39 year,0.027957087959507108
applicant 39,0.027957087959507108
consider available,0.027971774956150098
supreme court,0.02797385446843858
school iraq,0.027992575511629595
caution applicant,0.02800332444742435
taxes applicant,0.028005229628561362
persian gulf,0.028011685916816607
proactive,0.02803152043587243
applicant bank account,0.028035818796385344
email contact,0.02804158735732006
30 33,0.028056240740361473
exhibit tr 44,0.028056969326306854
human right citizens,0.028062195254459386
position choose,0.02806395743710298
trustworthiness ae,0.02807545498512989
reliability trustworthiness ae,0.02807545498512989
sponsor applicant,0.02807737978623133
problem applicant,0.028080490849339976
look current,0.028082688792668387
accordingly appropriate look,0.028082688792668387
appropriate look,0.028082688792668387
appropriate look current,0.028082688792668387
accordingly appropriate,0.028082688792668387
15 2019,0.028091162522411603
allegation concern,0.028091836231929467
tr 47 applicant,0.028102613514919716
information family member,0.0281250450464553
free fair,0.02812712229445837
addition applicant,0.02813560736045987
living tr,0.028141494152535432
widespread official corruption,0.028143394202959058
august 2016 applicant,0.028145478858265998
freedom religion,0.028153456719634106
citizen resident philippines,0.028156706315529578
aptitude,0.028159012046718546
afghanistan extremist,0.02816125561960845
effect afghanistan extremist,0.02816125561960845
28 year old,0.028173241206703406
balance 000,0.02817380727763928
spouse mother,0.028187682862110746
applicant immigrate unite,0.028191052946203544
opportunities applicant,0.028198633905618546
600,0.028200410251799958
july 2017,0.02820667129580039
widespread official,0.028218466769793202
context,0.028221990759518523
submit security,0.028222479072978215
applicant submit security,0.028222479072978215
submit security clearance,0.028222479072978215
applicant suitability,0.02822341821964701
associate applicant,0.028234799765719847
unite states home,0.028235696760217824
states home,0.028235696760217824
technology control export,0.028238867345167156
control export,0.028238867345167156
apartment south korea,0.028238867345167156
apartment south,0.028238867345167156
woman girl,0.02824059563224845
rent applicant,0.028241148271711584
incident involve,0.028248789101231808
applicant receive degree,0.028253223670713243
600 applicant,0.028259883405916418
industrial information,0.028266704644791724
red,0.02827109976453745
contract company,0.02827123215532391
25 26,0.0282822721171839
respectively applicant,0.02828275803310688
permission,0.028284110707901416
car applicant,0.02828562089771969
approximately 100,0.02830534303035932
allegation deny,0.02830939704022596
2012 tr,0.02831151961189984
little contact,0.02831207695171196
44 000,0.028319024895299194
effectively,0.028321310643376625
unite state military,0.028322794996208475
state military,0.028322794996208475
law decease,0.028324720323565335
non existent,0.028325095594206425
tr 38 applicant,0.028337566101537145
law deceased mother,0.028345046790278206
proprietary,0.028347973496074704
applicant thought applicant,0.02835226296742227
detentions force,0.02838015738883662
year old iraqi,0.028385881913455997
old iraqi,0.028385881913455997
law brothers law,0.02839567720713737
living unite,0.028402908856580974
trustworthiness honesty,0.028410877885127788
applicant wend,0.028414850531297473
contact limit,0.02841596620236422
south korea tr,0.028418096897215087
feeling,0.028425135296404017
iraq 2008,0.028428652641922847
old retire,0.028434820527191047
year old retire,0.028434820527191047
historical,0.02844603803851023
commander applicant,0.0284525298390347
board,0.028461133937161556
33 35,0.028462154586582168
answer tr 40,0.02846415789975595
listen,0.02847956542743539
applicant make monthly,0.028488840390080934
retire iranian,0.028506430955023712
correspondence,0.028518519874084287
close applicant,0.02852486651546186
16 18,0.028529811445820254
allegiance unite,0.02854135055337974
applicant extremely,0.028552809845339283
mother law housewife,0.02855581517819425
savings plan,0.0285637170967092
district,0.028566339168708526
history applicant,0.0285677664479906
business venture,0.028574624132336853
republic multiparty,0.0285752639336398
sor admission answer,0.028575771883486832
experience applicant,0.02858473738071956
spouse family applicant,0.028585544336443298
july 2021,0.028588147446051915
54 56,0.028588531945846304
year father,0.028589058362774762
account savings,0.028591241566362544
apply immigrate,0.028605788500620764
600 000,0.028609557596423776
senior executive,0.028613261313845634
debt resolved tr,0.028618653873323897
pay mortgage,0.02862358843774698
bedroom,0.0286255389726078
estate agent,0.028628087869462304
real estate agent,0.028628087869462304
iraq present,0.028643179990224324
senior software engineer,0.028665205708687826
senior software,0.028665205708687826
relationship loyalty unite,0.028666435703519143
worked,0.02867673716026373
citizen children,0.02867934736274101
dependents,0.028686314593491233
conditions,0.02869825307955548
dedicated honest,0.028705015043733403
multiparty democracy,0.028707724982494916
direct,0.028709809653387236
caste,0.02871261387722206
33 applicant father,0.02871605960332233
wed unite state,0.02872926965393029
exhibit section 12,0.028741409852794483
applicant timely,0.02874179382144204
stable applicant,0.028743131696642703
pakistan,0.028754225815862733
years applicant travel,0.028764020962596518
contact time year,0.028768160901772925
face contact,0.028809414486266317
face face contact,0.028809414486266317
linguistic skill,0.028810775774381767
prisoner detainee,0.028826177633102124
35 39,0.028833221433182822
pursue,0.028837180315294315
remain active iraq,0.028847415651433846
require leave,0.028860379149959408
2021 travel,0.028877464691335224
applicant handle,0.02887930407662295
comments factual allegation,0.028880363446806976
comments factual,0.028880363446806976
extenuation mitigation,0.028885422413838045
extenuation,0.028885422413838045
establish eligibility,0.028888350204058083
state company,0.02889583669709149
counsel objection,0.028908763932837405
department counsel objection,0.028908763932837405
state maintain vigorous,0.02891956234635872
67,0.028922686842699642
influence sor applicant,0.028924973817596206
exhibits item sf,0.028924973817596206
unite state designate,0.028930714755675005
applicant linguist,0.02894570412062355
reasons applicant,0.028952982586377567
leadership,0.028959464087021533
wife native born,0.02896244250506434
ultimate burden,0.028975796230732476
playe,0.028977121476991295
department counsel,0.028981461086381978
applicant work tr,0.028983796632416795
maintain contact individual,0.0289850971435727
current relationship,0.0289910009530737
child unite state,0.028996588874365237
decision applicant,0.02899728952357973
fail disclose,0.02900573843411142
sor applicant admission,0.029024360934980037
government employee,0.0290358512738371
2017 applicant father,0.02904168226392487
line 12,0.029047748170952657
page line 12,0.029047748170952657
88 applicant,0.02905203370545206
issuance,0.029059635663133954
applicant intend apply,0.029071063926579384
notice tr,0.029071428923819923
receipt,0.029074565487012108
reside uae,0.02908206312167801
applicant brother applicant,0.02908623938479366
year old sister,0.029094571632647514
mexico applicant,0.02909738676386446
000 applicant testify,0.029100568928991436
affiliation chinese government,0.029101339019126662
affiliation chinese,0.029101339019126662
stand inherit,0.029104956112918478
2017 pay,0.02910528496611968
company taiwan,0.029105834053583062
mechanical,0.029108623838860422
linguist work,0.02912294492926191
2019 march,0.029124713407541254
abuse security forces,0.029125941664223456
applicant house,0.0291315824169696
tr 41 applicant,0.029140147415768865
week applicant,0.029141728483837174
submit reference,0.02916465920310553
85 88,0.02916939498105528
36 38 applicant,0.02917172972481532
discuss following exhibits,0.029174850923573737
general source,0.029174850923573737
source information pertain,0.029174850923573737
general source information,0.029174850923573737
exhibits item,0.029174850923573737
following exhibits,0.029174850923573737
discuss following,0.029174850923573737
information pertain,0.029174850923573737
following exhibits item,0.029174850923573737
present evidence establish,0.02917805336609651
extenuate mitigate fact,0.02917805336609651
resolve favor,0.02917805336609651
responsible present,0.02917805336609651
e3 14,0.02917805336609651
evidence establish,0.02917805336609651
applicant responsible present,0.02917805336609651
mitigate fact,0.02917805336609651
item applicant state,0.029178086659475633
years sor,0.029180961021393014
54 000,0.029182694221455755
cushion,0.029199423406994694
say applicant know,0.029203756403738644
revolution,0.029204331064580535
applicant additional,0.029205618368000258
freedom applicant,0.02921716883599962
meet brother law,0.029220631434858327
applicant prepare,0.029221109287190124
political economic,0.029227986346141516
positive character,0.02923439115509536
result criminal,0.029235503492584886
travel applicant,0.0292367943212082
believe brother law,0.029236996311278515
telephone mother,0.029243633543582212
perform duty,0.02924823113338198
end 2019 applicant,0.029268320781908528
end 2019,0.029268320781908528
qip applicant,0.0292689507781584
insurgency,0.029269580308325133
citizen 2015 applicant,0.02926968162636846
discuss tr,0.02927372096010567
unaware applicant,0.02928241818389745
107,0.02928553804648049
receive college,0.02928703624698268
175,0.029288733109401496
applicant time job,0.029302320903240985
foreign activities,0.029305468106210313
app,0.029311309820354126
passport issue august,0.029315024810413506
issue august,0.029315024810413506
e3 15,0.029317031806364857
disappearance torture,0.029327944486418102
testimony make following,0.02934082100259718
unarm,0.029343580292808414
drawdown,0.02935133886598157
2015 time,0.02936331655527769
electrical engineering,0.02936649740650838
commitment unite state,0.02937013512097267
government issue,0.02937791066654571
patriotism,0.029381677852337185
originally,0.029403096248447832
naturalize citizen 2008,0.029410599530001566
interview investigator,0.029417586109443346
master degree american,0.029420445208106653
departure,0.029424689439663313
2009 applicant hold,0.029427233795744977
650 000,0.029427656368859405
tr 27 applicant,0.02943232719079496
recent security,0.029440446347023582
recent security clearance,0.029440446347023582
applicant sister law,0.029442249605560904
university applicant earn,0.029448716810651383
defense applicant,0.02945242335035683
applicant share,0.02945918504436897
states sor answer,0.02946990989019863
bachelor degree chinese,0.029471063513674976
march 2006,0.029479179060007767
denied,0.02948122938781276
times tr,0.029486960303444675
applicant 29,0.02949034919859341
applicant 29 year,0.02949034919859341
register vote,0.029494050375765107
alongside,0.02951362394610557
preference,0.02953394475701198
behalf unite,0.029537299669103203
behalf unite state,0.029537299669103203
foreign family,0.029548938112043656
spouse live unite,0.029553927525889735
payment make,0.02956205046920988
financial asset,0.029564409205016327
sor applicant explain,0.029566843533746178
earn degree,0.02957673191590361
applicant respond form,0.029583494579397015
respond form,0.029583494579397015
law visit applicant,0.02958634407136779
answer applicant pay,0.029593186641727193
information technology applicant,0.029594074536751683
employ military,0.02959778764878965
fluent,0.02959964175943443
tr 21 22,0.029601734047427383
select,0.02960254260579586
free elections,0.02960606497627489
remove saddam hussein,0.02960606497627489
remove saddam,0.02960606497627489
iraq new government,0.02960606497627489
iraq new,0.02960606497627489
file 2019,0.029607272069010496
northern iraq applicant,0.029610260712447087
direct connection,0.02961313436255811
fight terrorism,0.02961474724127837
pursue high education,0.02961820850508754
pursue high,0.02961820850508754
