feature,coef
leave applicant state,0.014098431578357799
terminated fired prior,0.014098431578357799
terminated fired eligible,0.014098431578357799
terminate cause sexual,0.014098431578357799
response allegations,0.014098431578357799
response question section,0.014098431578357799
response question,0.014098431578357799
response prevention sharp,0.014098431578357799
response prevention,0.014098431578357799
response sor denial,0.014098431578357799
leave suspension tr,0.014098431578357799
leave suspension,0.014098431578357799
leave september 21,0.014098431578357799
leave september,0.014098431578357799
leave question employment,0.014098431578357799
leave question,0.014098431578357799
response section 13a,0.014098431578357799
response section,0.014098431578357799
access military,0.014098431578357799
access final recommendation,0.014098431578357799
remove hair bun,0.014098431578357799
remove hair,0.014098431578357799
access military installations,0.014098431578357799
trouble happen tr,0.014098431578357799
trouble happen,0.014098431578357799
early 2020 applicant,0.014098431578357799
view placement administrative,0.014098431578357799
view placement,0.014098431578357799
resource director states,0.014098431578357799
response allegations applicant,0.014098431578357799
cause sexual harassment,0.014098431578357799
cause discuss applicant,0.014098431578357799
cause discuss,0.014098431578357799
harassment allegation make,0.014098431578357799
harassment allegation july,0.014098431578357799
happen tr 26,0.014098431578357799
happen tr,0.014098431578357799
happen stated time,0.014098431578357799
happen stated,0.014098431578357799
happen seven years,0.014098431578357799
bun applicant,0.014098431578357799
bun,0.014098431578357799
building applicant authorize,0.014098431578357799
building applicant,0.014098431578357799
hearing applicant view,0.014098431578357799
bring captain office,0.014098431578357799
bring captain,0.014098431578357799
happen seven,0.014098431578357799
card site lead,0.014098431578357799
card site,0.014098431578357799
letter installation command,0.014098431578357799
letter installation,0.014098431578357799
harassment incident occur,0.014098431578357799
harassment incident,0.014098431578357799
harassment claims applicant,0.014098431578357799
harassment claims,0.014098431578357799
harassment assault response,0.014098431578357799
harassment assault,0.014098431578357799
harassment applicant eligible,0.014098431578357799
harassment allegations april,0.014098431578357799
harassment allegations,0.014098431578357799
captain office investigation,0.014098431578357799
captain office,0.014098431578357799
camp base access,0.014098431578357799
reprimanded suspended discipline,0.014098431578357799
reprimanded suspended,0.014098431578357799
reprimanded,0.014098431578357799
20 army command,0.014098431578357799
20 army,0.014098431578357799
require formally process,0.014098431578357799
require formally,0.014098431578357799
work abovementioned dod,0.014098431578357799
work abovementioned,0.014098431578357799
investigation soldier claims,0.014098431578357799
place unpay administrative,0.014098431578357799
place unpay,0.014098431578357799
placement administrative leave,0.014098431578357799
placement administrative,0.014098431578357799
degree vocational school,0.014098431578357799
degree vocational,0.014098431578357799
investigation perform government,0.014098431578357799
investigation perform,0.014098431578357799
allege following sexual,0.014098431578357799
statement response allegations,0.014098431578357799
government employer,0.014098464374292203
applicant use government,0.014098464374292203
september 2007,0.014098464374292203
illegal,0.014144663800970805
state report,0.0141529427090557
beauty,0.014167664504392118
2019 incident,0.014203693503385543
working,0.014218779270857143
friendly,0.014277031699841429
enjoy,0.014285308973572653
affect,0.014335974821028786
2010 applicant graduate,0.014355482242503144
photograph penis,0.014355482242503144
station foreign country,0.014355482242503144
station foreign,0.014355482242503144
station applicant deploy,0.014355482242503144
defense contractor ge,0.014355482242503144
defense contractor 2022,0.014355482242503144
lesser include offense,0.014355482242503144
interrogatory february 2022,0.014355482242503144
dedication work ethic,0.014355482242503144
dedication work,0.014355482242503144
60 62 68,0.014355482242503144
internet real weird,0.014355482242503144
internet real,0.014355482242503144
sting operation catch,0.014355482242503144
photograph penis applicant,0.014355482242503144
defense company,0.014355482242503144
ongoing therapist,0.014355482242503144
duty military installation,0.014355482242503144
interviewed applicant admit,0.014355482242503144
request applicant send,0.014355482242503144
request applicant admit,0.014355482242503144
request approved applicant,0.014355482242503144
request approved,0.014355482242503144
request honourable condition,0.014355482242503144
request honourable,0.014355482242503144
duty military 2012,0.014355482242503144
young teenager impulsive,0.014355482242503144
defense contractor start,0.014355482242503144
stress january february,0.014355482242503144
stress january,0.014355482242503144
ongoing therapist write,0.014355482242503144
old reside,0.014355482242503144
report evaluation issue,0.014355482242503144
report evaluation,0.014355482242503144
report image suspect,0.014355482242503144
report image,0.014355482242503144
operation catch potential,0.014355482242503144
operation catch,0.014355482242503144
report state law,0.014355482242503144
testify applicant wend,0.014355482242503144
44 53 62,0.014355482242503144
44 53,0.014355482242503144
duty applicant additional,0.014355482242503144
online identify multiple,0.014355482242503144
online identify,0.014355482242503144
duty work defense,0.014355482242503144
duty work,0.014355482242503144
old internet actively,0.014355482242503144
old internet,0.014355482242503144
old girl applicant,0.014355482242503144
true following statement,0.014355482242503144
foreign country 2018,0.014355482242503144
foreign country 2017,0.014355482242503144
repeat particular doing,0.014355482242503144
repeat particular,0.014355482242503144
catch potential child,0.014355482242503144
catch potential,0.014355482242503144
true following,0.014355482242503144
earn 2010 applicant,0.014355482242503144
earn 2010,0.014355482242503144
old new employee,0.014355482242503144
old new,0.014355482242503144
old reside state,0.014355482242503144
16 solicit detective,0.014355482242503144
remorse conduct,0.014355482242503144
remorseful past incident,0.014355482242503144
remorseful past,0.014355482242503144
cell phone report,0.014355482242503144
forensic clinical psychology,0.014355482242503144
forensic clinical,0.014355482242503144
2022 psychologist determine,0.014355482242503144
2022 psychologist,0.014355482242503144
foreign duty station,0.014355482242503144
foreign duty,0.014355482242503144
reside state applicant,0.014355482242503144
reside state,0.014355482242503144
respond interrogatory february,0.014355482242503144
respond interrogatory,0.014355482242503144
2023 unaware applicant,0.014355482242503144
behavior great,0.014355482242503144
learn mistake benefit,0.014355482242503144
learn mistake,0.014355482242503144
16 solicit,0.014355482242503144
old girl actually,0.014355482242503144
2023 applicant work,0.014355482242503144
benefit consequence applicant,0.014355482242503144
benefit consequence,0.014355482242503144
believe internet real,0.014355482242503144
effort forward improve,0.014355482242503144
effort forward,0.014355482242503144
old applicant explain,0.014355482242503144
truly underage girl,0.014355482242503144
truly underage,0.014355482242503144
believe internet,0.014355482242503144
response sor forensic,0.014355482242503144
license psychologist extensive,0.014355482242503144
lie age tr,0.014355482242503144
lie age internet,0.014355482242503144
46 47 49,0.014355482242503144
applicant added information,0.014355482242503144
45 applicant response,0.014355482242503144
47 49 55,0.014355482242503144
remorse conduct spouse,0.014355482242503144
believe hire applicant,0.014355482242503144
believe hire,0.014355482242503144
believe female age,0.014355482242503144
behavior recur consider,0.014355482242503144
behavior recur,0.014355482242503144
return foreign duty,0.014355482242503144
return foreign,0.014355482242503144
behavior great degree,0.014355482242503144
life applicant consider,0.014355482242503144
video sexual nature,0.014355482242503144
video sexual,0.014355482242503144
year old internet,0.014355482242503144
2023 unaware,0.014355482242503144
behavior compulsion know,0.014355482242503144
behavior compulsion,0.014355482242503144
behavior applicant motivate,0.014355482242503144
behavior applicant behavior,0.014355482242503144
trustworthiness professionalism humility,0.014355482242503144
trustworthiness professionalism,0.014355482242503144
officer state run,0.014355482242503144
officer state,0.014355482242503144
masturbate photograph penis,0.014355482242503144
masturbate photograph,0.014355482242503144
remain silent,0.014355482242503144
reliability judgment proficiency,0.014355482242503144
reliability judgment,0.014355482242503144
character applicant exemplary,0.014355482242503144
chaplain applicant active,0.014355482242503144
chaplain applicant,0.014355482242503144
forensic examination conduct,0.014355482242503144
forensic examination,0.014355482242503144
2017 discharge duty,0.014355482242503144
2017 discharge,0.014355482242503144
lead marital stress,0.014355482242503144
lead marital,0.014355482242503144
leadership dedication work,0.014355482242503144
leadership dedication,0.014355482242503144
48 49 66,0.014355482242503144
accept applicant seek,0.014355482242503144
remain silent interviewed,0.014355482242503144
planned applicant,0.014355482242503144
user intentionally search,0.014355482242503144
user intentionally,0.014355482242503144
user,0.014355482242503144
planned,0.014355482242503144
plan travel state,0.014355482242503144
plan travel,0.014355482242503144
tr 39 42,0.014355482242503144
tr 37 44,0.014355482242503144
intention meet applicant,0.014355482242503144
intention meet,0.014355482242503144
intention actually doing,0.014355482242503144
intention actually,0.014355482242503144
mistake benefit consequence,0.014355482242503144
charge discharge,0.014355482242503144
2018 multiple,0.014355482242503144
applicant added,0.014355482242503144
therapist write evident,0.014355482242503144
therapist write,0.014355482242503144
49 66 67,0.014355482242503144
49 66,0.014355482242503144
49 55 62,0.014355482242503144
49 55,0.014355482242503144
doing sum conclude,0.014355482242503144
doing sum,0.014355482242503144
charge discharge friend,0.014355482242503144
right remain silent,0.014355482242503144
right remain,0.014355482242503144
base report state,0.014355482242503144
base report,0.014355482242503144
temporary duty military,0.014355482242503144
maturity integrity,0.014355482242503144
hire company applicant,0.014355482242503144
hire company,0.014355482242503144
hire applicant seek,0.014355482242503144
room applicant presume,0.014355482242503144
bachelor degree earn,0.014355482242503144
aware charges defense,0.014355482242503144
aware charges,0.014355482242503144
aware applicant year,0.014355482242503144
offense contain,0.014355482242503144
act applicant plan,0.014355482242503144
40 55 57,0.014355482242503144
40 55,0.014355482242503144
intentionally search possess,0.014355482242503144
foolish behavior applicant,0.014355482242503144
foolish behavior,0.014355482242503144
video masturbate,0.014355482242503144
run sting,0.014355482242503144
run,0.014355482242503144
degree earn 2010,0.014355482242503144
actions charge discharge,0.014355482242503144
actions charge,0.014355482242503144
defense company previously,0.014355482242503144
therapy ongoing,0.014355482242503144
2018 multiple deployment,0.014355482242503144
like applicant did,0.014355482242503144
video masturbate photograph,0.014355482242503144
therapy ongoing therapist,0.014355482242503144
video person thought,0.014355482242503144
video person,0.014355482242503144
doing applicant admit,0.014355482242503144
foolish,0.014355482242503144
maturity integrity applicant,0.014355482242503144
charge november 2020,0.014355482242503144
charge november,0.014355482242503144
medal commendation applicant,0.014355482242503144
offense contain authorize,0.014355482242503144
authorize imposition bad,0.014355482242503144
authorize imposition,0.014355482242503144
actively participate interaction,0.014355482242503144
actively participate,0.014355482242503144
empathy maturity,0.014355482242503144
empathy,0.014355482242503144
following statement february,0.014355482242503144
offense uniform code,0.014355482242503144
offense uniform,0.014355482242503144
aware actions charge,0.014355482242503144
action fact sign,0.014355482242503144
run sting operation,0.014355482242503144
hold time,0.014355482242503144
appear associate malicious,0.014355482242503144
2017 applicant station,0.014355482242503144
active duty work,0.014355482242503144
august 2022 psychologist,0.014355482242503144
attest excellent military,0.014355482242503144
39 42 applicant,0.014355482242503144
overseas tour lead,0.014355482242503144
overseas tour,0.014355482242503144
travel state tr,0.014355482242503144
like applicant intention,0.014355482242503144
charge refer general,0.014355482242503144
aberrant sexual impulses,0.014355482242503144
aberrant sexual,0.014355482242503144
aberrant,0.014355482242503144
thing applicant like,0.014355482242503144
assure similar conduct,0.014355482242503144
assure similar,0.014355482242503144
assure,0.014355482242503144
assume girl lying,0.014355482242503144
assume girl,0.014355482242503144
schedule january 2023,0.014355482242503144
schedule january,0.014355482242503144
associate malicious software,0.014355482242503144
associate malicious,0.014355482242503144
rehabilitated applicant assure,0.014355482242503144
station applicant continue,0.014355482242503144
charges defense company,0.014355482242503144
charges defense,0.014355482242503144
guilty specification lesser,0.014355482242503144
guilty specification,0.014355482242503144
hold time military,0.014355482242503144
employer discharge,0.014355482242503144
actually doing applicant,0.014355482242503144
actually doing,0.014355482242503144
actually male applicant,0.014355482242503144
actually male,0.014355482242503144
honesty trustworthiness professionalism,0.014355482242503144
38 40 55,0.014355482242503144
medal commendation,0.014355482242503144
2022 license psychologist,0.014355482242503144
rehabilitated applicant,0.014355482242503144
rehabilitate engage foolish,0.014355482242503144
rehabilitate engage,0.014355482242503144
rehabilitate currently fit,0.014355482242503144
rehabilitate currently,0.014355482242503144
39 42,0.014355482242503144
empathy maturity integrity,0.014355482242503144
forward improve,0.014355482242503144
work different defense,0.014355482242503144
video applicant naked,0.014355482242503144
2019 admit exchange,0.014355482242503144
2019 admit,0.014355482242503144
write evident applicant,0.014355482242503144
write evident,0.014355482242503144
assert applicant intention,0.014355482242503144
teenager impulsive planned,0.014355482242503144
teenager impulsive,0.014355482242503144
added information correct,0.014355482242503144
added information,0.014355482242503144
added,0.014355482242503144
search possess child,0.014355482242503144
search possess,0.014355482242503144
employer discharge applicant,0.014355482242503144
thought female,0.014355482242503144
2019 base report,0.014355482242503144
2019 base,0.014355482242503144
2019 applicant temporary,0.014355482242503144
occasion 13 year,0.014355482242503144
occasion 13,0.014355482242503144
37 44 53,0.014355482242503144
37 44,0.014355482242503144
work ethic honesty,0.014355482242503144
child predators refer,0.014355482242503144
child predators,0.014355482242503144
child pornography possess,0.014355482242503144
child pornography located,0.014355482242503144
child pornography ge,0.014355482242503144
child pornography charge,0.014355482242503144
forward improve marriage,0.014355482242503144
additional indication,0.014355482242503144
clearance ae applicant,0.014355482242503144
photo video person,0.014355482242503144
aske employer discharge,0.014355482242503144
aske employer,0.014355482242503144
photo video sexual,0.014355482242503144
know reason expect,0.014355482242503144
know reason,0.014355482242503144
humility reliability judgment,0.014355482242503144
humility reliability,0.014355482242503144
recur tr 46,0.014355482242503144
recur consider applicant,0.014355482242503144
recur consider,0.014355482242503144
refer individual feminine,0.014355482242503144
refer individual,0.014355482242503144
thought female ge,0.014355482242503144
february april 2019,0.014355482242503144
february april,0.014355482242503144
february 2022 applicant,0.014355482242503144
february 2021 tr,0.014355482242503144
applicant admit discuss,0.014355482242503144
state unite,0.014355482242503144
state tr 39,0.014355482242503144
state tr,0.014355482242503144
2012 applicant discharge,0.014355482242503144
applicant answere true,0.014355482242503144
statement february april,0.014355482242503144
statement february,0.014355482242503144
family life applicant,0.014355482242503144
family life,0.014355482242503144
turpitude,0.014355482242503144
additional indication user,0.014355482242503144
reason expect behavior,0.014355482242503144
reason expect,0.014355482242503144
clinical psychology report,0.014355482242503144
great effort forward,0.014355482242503144
great effort,0.014355482242503144
2022 license,0.014355482242503144
receive numerous medal,0.014355482242503144
receive numerous,0.014355482242503144
received behavior recur,0.014355482242503144
received behavior,0.014355482242503144
live state applicant,0.014355482242503144
humility,0.014355482242503144
planned applicant experience,0.014355482242503144
turpitude aberrant sexual,0.014355482242503144
turpitude aberrant,0.014355482242503144
mistake benefit,0.014355482242503144
illegal action,0.014355482242503144
identify multiple occasion,0.014355482242503144
enforcement applicant waive,0.014355482242503144
identify multiple,0.014355482242503144
identify 13 year,0.014355482242503144
identify 13,0.014355482242503144
seek underage partner,0.014355482242503144
seek underage,0.014355482242503144
april 2021 tr,0.014355482242503144
numerous medal commendation,0.014355482242503144
numerous medal,0.014355482242503144
encounter purport young,0.014355482242503144
additional therapy ongoing,0.014355482242503144
additional therapy,0.014355482242503144
seek counseling chaplain,0.014355482242503144
tr 45 applicant,0.014355482242503144
real weird 13,0.014355482242503144
real weird,0.014355482242503144
86 psychologist concluded,0.014355482242503144
86 psychologist,0.014355482242503144
participate interaction like,0.014355482242503144
participate interaction,0.014355482242503144
particular doing,0.014355482242503144
encounter purport,0.014355482242503144
send image child,0.014355482242503144
send image,0.014355482242503144
april 2019 base,0.014355482242503144
april 2019 admit,0.014355482242503144
send sexually explicit,0.014355482242503144
send sexually,0.014355482242503144
send video masturbate,0.014355482242503144
send video applicant,0.014355482242503144
image suspect child,0.014355482242503144
image suspect,0.014355482242503144
image child pornography,0.014355482242503144
image applicant truly,0.014355482242503144
illegal action fact,0.014355482242503144
approved applicant discharge,0.014355482242503144
approved applicant,0.014355482242503144
approved,0.014355482242503144
justice ucmj including,0.014355482242503144
tr 48 49,0.014355482242503144
november 2020 multiple,0.014355482242503144
engage foolish behavior,0.014355482242503144
engage foolish,0.014355482242503144
located appear,0.014355482242503144
graphic sexual messages,0.014355482242503144
graphic sexual communication,0.014355482242503144
companionship applicant,0.014355482242503144
companionship,0.014355482242503144
transcript tr 22,0.014355482242503144
2022 applicant answere,0.014355482242503144
martial request applicant,0.014355482242503144
year old reside,0.014355482242503144
communication individual identify,0.014355482242503144
meet applicant deny,0.014355482242503144
fit hold security,0.014355482242503144
fit hold,0.014355482242503144
communication individual,0.014355482242503144
commendation applicant active,0.014355482242503144
commendation applicant,0.014355482242503144
particular doing sum,0.014355482242503144
partner applicant enter,0.014355482242503144
located appear associate,0.014355482242503144
companionship applicant look,0.014355482242503144
phone report,0.014355482242503144
phone report image,0.014355482242503144
2021 applicant seek,0.014355482242503144
interaction like,0.014355482242503144
62 66 69,0.014355482242503144
62 65 67,0.014355482242503144
62 65,0.014355482242503144
police officer state,0.014355482242503144
62 68 70,0.014355482242503144
integrity applicant receive,0.014355482242503144
month 2016 2017,0.014355482242503144
month 2016,0.014355482242503144
state unite states,0.014355482242503144
date schedule january,0.014355482242503144
date schedule,0.014355482242503144
improve,0.014355482242503144
imposition bad conduct,0.014355482242503144
imposition bad,0.014355482242503144
admit applicant exchange,0.014355482242503144
pursuit master degree,0.014355482242503144
pursuit master,0.014355482242503144
work january 2023,0.014355482242503144
dishonorable discharge request,0.014355482242503144
dishonorable discharge,0.014355482242503144
dishonorable,0.014355482242503144
company applicant start,0.014355482242503144
applicant wend internet,0.014355482242503144
applicant want perform,0.014355482242503144
admit applicant guilty,0.014355482242503144
enter chat room,0.014355482242503144
enter chat,0.014355482242503144
admit discuss thing,0.014355482242503144
admit discuss,0.014355482242503144
admit exchange messages,0.014355482242503144
admit exchange,0.014355482242503144
impulsive planned applicant,0.014355482242503144
ethic honesty trustworthiness,0.014355482242503144
ethic honesty,0.014355482242503144
july 2022 license,0.014355482242503144
service job performance,0.014355482242503144
service job,0.014355482242503144
applicant truly underage,0.014355482242503144
impulsive planned,0.014355482242503144
impulses applicant accept,0.014355482242503144
ucmj including specification,0.014355482242503144
improve marriage family,0.014355482242503144
improve marriage,0.014355482242503144
tr 27 33,0.014355482242503144
marital stress january,0.014355482242503144
marital stress,0.014355482242503144
ge applicant charge,0.014355482242503144
currently fit hold,0.014355482242503144
currently fit,0.014355482242503144
65 67 68,0.014355482242503144
65 67,0.014355482242503144
person thought female,0.014355482242503144
person thought,0.014355482242503144
deny possess child,0.014355482242503144
pornography charge refer,0.014355482242503144
pornography charge,0.014355482242503144
state law enforcement,0.014355482242503144
purport young teenager,0.014355482242503144
purport young,0.014355482242503144
applicant station foreign,0.014355482242503144
applicant state people,0.014355482242503144
incident make great,0.014355482242503144
psychotherapy applicant received,0.014355482242503144
psychotherapy applicant,0.014355482242503144
graduate course pursuit,0.014355482242503144
graduate course,0.014355482242503144
company previously hire,0.014355482242503144
company previously,0.014355482242503144
discuss thing applicant,0.014355482242503144
discuss thing,0.014355482242503144
53 62 66,0.014355482242503144
53 62,0.014355482242503144
past incident make,0.014355482242503144
past incident,0.014355482242503144
sexual communication individual,0.014355482242503144
adult companionship applicant,0.014355482242503144
adult companionship,0.014355482242503144
applicant send sexually,0.014355482242503144
applicant seek underage,0.014355482242503144
evaluation issue august,0.014355482242503144
completely rehabilitated applicant,0.014355482242503144
completely rehabilitated,0.014355482242503144
psychologist concluded applicant,0.014355482242503144
psychologist extensive experience,0.014355482242503144
psychologist extensive,0.014355482242503144
compassion empathy maturity,0.014355482242503144
compassion empathy,0.014355482242503144
psychology report evaluation,0.014355482242503144
psychology report,0.014355482242503144
compulsion know,0.014355482242503144
martial february 2021,0.014355482242503144
martial february,0.014355482242503144
martial request,0.014355482242503144
2022 applicant serve,0.014355482242503144
evaluation issue,0.014355482242503144
evaluate expense july,0.014355482242503144
sexual impulses applicant,0.014355482242503144
sexual impulses,0.014355482242503144
sexual message female,0.014355482242503144
sexual messages tr,0.014355482242503144
sexual messages,0.014355482242503144
incident make,0.014355482242503144
judgment proficiency generosity,0.014355482242503144
judgment proficiency,0.014355482242503144
conclude applicant illegal,0.014355482242503144
new employee defense,0.014355482242503144
new employee,0.014355482242503144
sexual nature individual,0.014355482242503144
evident applicant remorseful,0.014355482242503144
evident applicant,0.014355482242503144
evident,0.014355482242503144
33 38 40,0.014355482242503144
discharge request approved,0.014355482242503144
wend internet adult,0.014355482242503144
wend internet,0.014355482242503144
look underage girl,0.014355482242503144
compulsion know reason,0.014355482242503144
conduct recur tr,0.014355482242503144
conduct recur,0.014355482242503144
conduct discharge dishonorable,0.014355482242503144
55 62 65,0.014355482242503144
33 38,0.014355482242503144
applicant return foreign,0.014355482242503144
applicant respond interrogatory,0.014355482242503144
55 62,0.014355482242503144
55 57 60,0.014355482242503144
discharge request,0.014355482242503144
conduct applicant cell,0.014355482242503144
condition discharge 2021,0.014355482242503144
condition applicant conclude,0.014355482242503144
concluded applicant encounter,0.014355482242503144
conclude applicant rehabilitate,0.014355482242503144
conclude applicant learn,0.014355482242503144
applicant received behavior,0.014355482242503144
unaware applicant discharge,0.014355482242503144
applicant receive numerous,0.014355482242503144
applicant request honourable,0.014355482242503144
applicant remorseful past,0.014355482242503144
examination conduct applicant,0.014355482242503144
examination conduct,0.014355482242503144
22 28 applicant,0.014355482242503144
consequence applicant experience,0.014355482242503144
consequence applicant,0.014355482242503144
pronoun actually male,0.014355482242503144
pronoun actually,0.014355482242503144
pronoun,0.014355482242503144
conduct spouse aware,0.014355482242503144
proficiency,0.014355482242503144
lying applicant assert,0.014355482242503144
lying applicant,0.014355482242503144
consider completely rehabilitated,0.014355482242503144
discharge honourable discharge,0.014355482242503144
weird 13 year,0.014355482242503144
weird 13,0.014355482242503144
consider completely,0.014355482242503144
consider applicant rehabilitate,0.014355482242503144
consequence behavior great,0.014355482242503144
january february,0.014355482242503144
january 2023 unaware,0.014355482242503144
include offense contain,0.014355482242503144
include offense,0.014355482242503144
applicant rehabilitate engage,0.014355482242503144
applicant rehabilitate currently,0.014355482242503144
applicant presume person,0.014355482242503144
applicant plan travel,0.014355482242503144
2256 applicant state,0.014355482242503144
2256 applicant,0.014355482242503144
waive right remain,0.014355482242503144
including specification attempt,0.014355482242503144
including specification,0.014355482242503144
january february 2019,0.014355482242503144
suspect child pornography,0.014355482242503144
suspect child,0.014355482242503144
sign moral turpitude,0.014355482242503144
sign moral,0.014355482242503144
discharge dishonorable,0.014355482242503144
discharge april 2021,0.014355482242503144
proficiency generosity compassion,0.014355482242503144
proficiency generosity,0.014355482242503144
silent interviewed,0.014355482242503144
state people lie,0.014355482242503144
state people,0.014355482242503144
applicant assure similar,0.014355482242503144
applicant assure,0.014355482242503144
applicant assume girl,0.014355482242503144
applicant aske employer,0.014355482242503144
state run sting,0.014355482242503144
state run,0.014355482242503144
applicant believe internet,0.014355482242503144
applicant believe hire,0.014355482242503144
applicant behavior compulsion,0.014355482242503144
fact sign moral,0.014355482242503144
pornography located appear,0.014355482242503144
silent,0.014355482242503144
similar conduct recur,0.014355482242503144
applicant plan,0.014355482242503144
nature individual believe,0.014355482242503144
nature individual,0.014355482242503144
exchange photo video,0.014355482242503144
exchange photo,0.014355482242503144
exchange messages photo,0.014355482242503144
exchange messages,0.014355482242503144
friend aware charges,0.014355482242503144
professionalism humility reliability,0.014355482242503144
professionalism humility,0.014355482242503144
discharge friend aware,0.014355482242503144
discharge friend,0.014355482242503144
discharge duty station,0.014355482242503144
discharge duty,0.014355482242503144
discharge dishonorable discharge,0.014355482242503144
silent interviewed applicant,0.014355482242503144
indication user intentionally,0.014355482242503144
indication user,0.014355482242503144
underage partner applicant,0.014355482242503144
underage partner,0.014355482242503144
exemplary soldier applicant,0.014355482242503144
exemplary soldier,0.014355482242503144
exemplary,0.014355482242503144
continue graphic sexual,0.014355482242503144
continue graphic,0.014355482242503144
contain authorize imposition,0.014355482242503144
contain authorize,0.014355482242503144
discharge april,0.014355482242503144
2021 tr 48,0.014355482242503144
2021 tr 43,0.014355482242503144
marry children transcript,0.014355482242503144
2252 2256 applicant,0.014355482242503144
afghanistan month,0.014355482242503144
message female live,0.014355482242503144
message female,0.014355482242503144
messages tr 27,0.014355482242503144
messages tr,0.014355482242503144
71 86 psychologist,0.014355482242503144
71 86,0.014355482242503144
discharge applicant state,0.014355482242503144
discharge applicant believe,0.014355482242503144
discharge 2021 applicant,0.014355482242503144
discharge 2021,0.014355482242503144
excellent military service,0.014355482242503144
excellent military,0.014355482242503144
applicant naked tr,0.014355482242503144
applicant naked,0.014355482242503144
applicant look underage,0.014355482242503144
software additional indication,0.014355482242503144
software additional,0.014355482242503144
underage girl child,0.014355482242503144
underage girl applicant,0.014355482242503144
did applicant assume,0.014355482242503144
contractor ge praise,0.014355482242503144
contractor ge,0.014355482242503144
penis applicant request,0.014355482242503144
contractor 2022 applicant,0.014355482242503144
contractor 2022,0.014355482242503144
exchange sexual message,0.014355482242503144
exchange sexual,0.014355482242503144
applicant motivate repeat,0.014355482242503144
applicant motivate,0.014355482242503144
afghanistan month 2016,0.014355482242503144
applicant leadership dedication,0.014355482242503144
applicant leadership,0.014355482242503144
naked tr 45,0.014355482242503144
naked tr,0.014355482242503144
age 16 solicit,0.014355482242503144
individual online identify,0.014355482242503144
tour lead marital,0.014355482242503144
tour lead,0.014355482242503144
contractor start date,0.014355482242503144
contractor start,0.014355482242503144
different defense contractor,0.014355482242503144
different defense,0.014355482242503144
people lie age,0.014355482242503144
people lie,0.014355482242503144
messages photo video,0.014355482242503144
messages photo,0.014355482242503144
individual identify,0.014355482242503144
individual feminine pronoun,0.014355482242503144
individual feminine,0.014355482242503144
individual engage series,0.014355482242503144
individual engage,0.014355482242503144
individual believe female,0.014355482242503144
individual believe,0.014355482242503144
age internet applicant,0.014355482242503144
age internet,0.014355482242503144
military applicant bachelor,0.014355482242503144
military 2012 applicant,0.014355482242503144
military 2012,0.014355482242503144
soldier applicant leadership,0.014355482242503144
solicit detective send,0.014355482242503144
solicit detective,0.014355482242503144
applicant learn mistake,0.014355482242503144
applicant intention meet,0.014355482242503144
applicant intention actually,0.014355482242503144
age tr 71,0.014355482242503144
applicant individual engage,0.014355482242503144
applicant illegal action,0.014355482242503144
applicant illegal,0.014355482242503144
experience forensic,0.014355482242503144
experience consequence behavior,0.014355482242503144
experience consequence,0.014355482242503144
multiple deployment overseas,0.014355482242503144
multiple deployment,0.014355482242503144
expense july 2022,0.014355482242503144
expense july,0.014355482242503144
multiple occasion 13,0.014355482242503144
individual identify 13,0.014355482242503144
detective send,0.014355482242503144
previously hire company,0.014355482242503144
previously hire,0.014355482242503144
multiple offense uniform,0.014355482242503144
expect behavior applicant,0.014355482242503144
expect behavior,0.014355482242503144
applicant hold time,0.014355482242503144
sor applicant deploy,0.014355482242503144
applicant guilty specification,0.014355482242503144
sor applicant request,0.014355482242503144
sor applicant return,0.014355482242503144
applicant graduate course,0.014355482242503144
military service job,0.014355482242503144
explain applicant believe,0.014355482242503144
experience psychotherapy applicant,0.014355482242503144
presume person lie,0.014355482242503144
presume person,0.014355482242503144
girl lying applicant,0.014355482242503144
girl lying,0.014355482242503144
experience psychotherapy,0.014355482242503144
experience forensic clinical,0.014355482242503144
issue august 2022,0.014355482242503144
issue august,0.014355482242503144
information correct exchange,0.014355482242503144
information correct,0.014355482242503144
want perform sexual,0.014355482242503144
want perform,0.014355482242503144
military installation state,0.014355482242503144
did applicant admit,0.014355482242503144
perform sexual act,0.014355482242503144
detective send image,0.014355482242503144
applicant enter chat,0.014355482242503144
explicit image applicant,0.014355482242503144
feminine pronoun actually,0.014355482242503144
sor forensic examination,0.014355482242503144
sor forensic,0.014355482242503144
sum conclude,0.014355482242503144
initiate april 2019,0.014355482242503144
initiate april,0.014355482242503144
sum conclude applicant,0.014355482242503144
girl applicant send,0.014355482242503144
make great effort,0.014355482242503144
make great,0.014355482242503144
69 applicant express,0.014355482242503144
69 applicant,0.014355482242503144
correct exchange photo,0.014355482242503144
correct exchange,0.014355482242503144
feminine pronoun,0.014355482242503144
feminine,0.014355482242503144
applicant encounter purport,0.014355482242503144
spouse aware actions,0.014355482242503144
motivate repeat particular,0.014355482242503144
28 applicant response,0.014355482242503144
applicant experience psychotherapy,0.014355482242503144
applicant experience consequence,0.014355482242503144
applicant exemplary soldier,0.014355482242503144
applicant exemplary,0.014355482242503144
applicant exchange sexual,0.014355482242503144
specification attempt,0.014355482242503144
specification lesser include,0.014355482242503144
specification lesser,0.014355482242503144
specification attempt commit,0.014355482242503144
pornography possess child,0.014355482242503144
pornography possess,0.014355482242503144
malicious software additional,0.014355482242503144
